date,precio_m2,var_mensual,var_trimest,var_anual,distrito,month,year
2012-01-08,2034,1.2,2.0,11.7,latina,1,2012
2012-01-07,2059,0.5,2.1,12.0,latina,1,2012
2012-01-06,2049,1.2,4.1,13.6,latina,1,2012
2012-01-05,2074,1.3,5.5,13.5,latina,1,2012
2012-01-04,2102,1.6,5.6,13.6,latina,1,2012
2012-01-03,2137,2.7,3.7,13.6,latina,1,2012
2023-01-06,4413,0.2,1.5,4.8,moncloa,1,2023
2023-01-05,4406,0.2,1.5,4.8,moncloa,1,2023
2023-01-04,4397,1.1,2.7,5.2,moncloa,1,2023
2023-01-03,4348,0.1,1.4,5.1,moncloa,1,2023
2023-01-02,4343,1.4,1.0,5.7,moncloa,1,2023
2023-01-01,4282,0.1,0.0,4.4,moncloa,1,2023
2022-01-12,4287,0.3,1.4,4.9,moncloa,1,2022
2022-01-11,4299,0.4,2.1,6.1,moncloa,1,2022
2022-01-10,4281,1.3,2.2,6.3,moncloa,1,2022
2022-01-09,4227,0.4,0.4,4.9,moncloa,1,2022
2022-01-08,4209,0.5,0.1,5.0,moncloa,1,2022
2022-01-07,4187,0.6,0.2,4.2,moncloa,1,2022
2022-01-06,4212,0.2,1.9,5.3,moncloa,1,2022
2022-01-05,4203,0.6,2.3,5.0,moncloa,1,2022
2022-01-04,4178,1.0,1.9,5.0,moncloa,1,2022
2022-01-03,4135,0.7,1.1,4.2,moncloa,1,2022
2022-01-02,4107,0.1,1.4,3.5,moncloa,1,2022
2022-01-01,4102,0.3,1.9,5.3,moncloa,1,2022
2021-01-12,4088,0.9,1.4,5.2,moncloa,1,2021
2021-01-11,4051,0.6,1.1,3.7,moncloa,1,2021
2021-01-10,4027,0.1,0.2,3.0,moncloa,1,2021
2021-01-09,4031,0.6,0.7,2.5,moncloa,1,2021
2021-01-08,4008,0.3,0.2,2.7,moncloa,1,2021
2021-01-07,4019,0.4,1.0,2.7,moncloa,1,2021
2021-01-06,4001,0.0,0.9,2.5,moncloa,1,2021
2021-01-05,4002,0.5,0.8,2.3,moncloa,1,2021
2021-01-04,3981,0.4,2.2,1.4,moncloa,1,2021
2021-01-03,3967,0.1,2.0,0.6,moncloa,1,2021
2021-01-02,3969,1.9,1.6,0.5,moncloa,1,2021
2021-01-01,3896,0.2,0.3,0.9,moncloa,1,2021
2020-01-12,3888,0.4,1.1,1.6,moncloa,1,2020
2020-01-11,3905,0.1,0.1,1.1,moncloa,1,2020
2020-01-10,3909,0.6,0.1,0.5,moncloa,1,2020
2020-01-09,3931,0.8,0.7,0.9,moncloa,1,2020
2020-01-08,3901,0.3,0.3,0.5,moncloa,1,2020
2020-01-07,3913,0.3,0.3,0.5,moncloa,1,2020
2020-01-06,3903,0.2,1.0,0.0,moncloa,1,2020
2020-01-05,3912,0.4,1.0,0.7,moncloa,1,2020
2020-01-04,3926,0.4,0.1,0.3,moncloa,1,2020
2020-01-03,3943,0.2,0.2,0.4,moncloa,1,2020
2020-01-02,3950,0.5,0.0,1.5,moncloa,1,2020
2020-01-01,3930,0.5,0.1,2.3,moncloa,1,2020
2019-01-12,3950,0.0,1.4,3.9,moncloa,1,2019
2019-01-11,3950,0.6,0.7,4.2,moncloa,1,2019
2019-01-10,3927,0.8,0.2,3.4,moncloa,1,2019
2019-01-09,3897,0.6,0.2,2.6,moncloa,1,2019
2019-01-08,3921,0.3,0.4,3.6,moncloa,1,2019
2019-01-07,3934,0.8,0.5,4.8,moncloa,1,2019
2019-01-06,3903,0.9,0.6,4.4,moncloa,1,2019
2019-01-05,3939,0.7,1.2,5.5,moncloa,1,2019
2019-01-04,3913,0.3,1.8,5.3,moncloa,1,2019
2019-01-03,3927,0.9,3.3,5.3,moncloa,1,2019
2019-01-02,3893,1.3,2.7,4.2,moncloa,1,2019
2019-01-01,3843,1.1,1.2,6.4,moncloa,1,2019
2018-01-12,3802,0.3,0.1,7.0,moncloa,1,2018
2018-01-11,3792,0.1,0.2,8.4,moncloa,1,2018
2018-01-10,3797,0.0,1.1,9.5,moncloa,1,2018
2018-01-09,3796,0.3,1.5,10.4,moncloa,1,2018
2018-01-08,3784,0.8,1.4,11.1,moncloa,1,2018
2018-01-07,3755,0.4,1.0,10.5,moncloa,1,2018
2018-01-06,3740,0.2,0.3,11.5,moncloa,1,2018
2018-01-05,3732,0.4,0.1,10.7,moncloa,1,2018
2018-01-04,3716,0.3,2.9,11.0,moncloa,1,2018
2018-01-03,3729,0.2,4.9,13.1,moncloa,1,2018
2018-01-02,3735,3.4,6.8,14.5,moncloa,1,2018
2018-01-01,3612,1.7,4.2,11.1,moncloa,1,2018
2017-01-12,3553,1.6,3.3,11.0,moncloa,1,2017
2017-01-11,3498,0.9,2.7,9.9,moncloa,1,2017
2017-01-10,3467,0.9,2.1,8.7,moncloa,1,2017
2017-01-09,3438,1.0,2.5,7.7,moncloa,1,2017
2017-01-08,3405,0.2,1.0,7.9,moncloa,1,2017
2017-01-07,3397,1.3,1.5,7.8,moncloa,1,2017
2017-01-06,3354,0.6,1.8,6.4,moncloa,1,2017
2017-01-05,3373,0.7,3.4,6.8,moncloa,1,2017
2017-01-04,3348,1.6,3.0,6.4,moncloa,1,2017
2017-01-03,3296,1.0,3.0,5.1,moncloa,1,2017
2017-01-02,3262,0.4,2.5,5.2,moncloa,1,2017
2017-01-01,3250,1.5,1.9,5.1,moncloa,1,2017
2016-01-12,3201,0.6,0.3,3.8,moncloa,1,2016
2016-01-11,3183,0.2,0.8,3.1,moncloa,1,2016
2016-01-10,3190,0.1,1.3,3.5,moncloa,1,2016
2016-01-09,3192,1.1,1.3,3.9,moncloa,1,2016
2016-01-08,3157,0.2,0.0,3.0,moncloa,1,2016
2016-01-07,3151,0.0,0.1,2.5,moncloa,1,2016
2016-01-06,3153,0.1,0.6,3.0,moncloa,1,2016
2016-01-05,3157,0.3,1.8,3.6,moncloa,1,2016
2016-01-04,3147,0.4,1.8,4.5,moncloa,1,2016
2016-01-03,3135,1.1,1.6,4.0,moncloa,1,2016
2016-01-02,3101,0.3,0.4,3.7,moncloa,1,2016
2016-01-01,3092,0.2,0.3,3.0,moncloa,1,2016
2015-01-12,3084,0.1,0.3,1.8,moncloa,1,2015
2015-01-11,3088,0.2,0.7,1.6,moncloa,1,2015
2015-01-10,3082,0.3,0.3,1.5,moncloa,1,2015
2015-01-09,3074,0.3,0.5,1.9,moncloa,1,2015
2015-01-08,3066,0.2,0.6,1.8,moncloa,1,2015
2015-01-07,3073,0.4,2.0,1.5,moncloa,1,2015
2015-01-06,3059,0.4,1.5,1.1,moncloa,1,2015
2015-01-05,3047,1.1,1.9,0.6,moncloa,1,2015
2015-01-04,3013,0.0,0.4,1.0,moncloa,1,2015
2015-01-03,3013,0.7,0.5,0.8,moncloa,1,2015
2015-01-02,2991,0.3,1.6,1.6,moncloa,1,2015
2015-01-01,3001,0.9,1.1,1.7,moncloa,1,2015
2014-01-12,3030,0.3,0.5,1.0,moncloa,1,2014
2014-01-11,3040,0.2,1.0,1.3,moncloa,1,2014
2014-01-10,3035,0.6,0.2,1.5,moncloa,1,2014
2014-01-09,3015,0.1,0.3,1.9,moncloa,1,2014
2014-01-08,3011,0.6,0.6,1.4,moncloa,1,2014
2014-01-07,3029,0.1,0.4,1.2,moncloa,1,2014
2014-01-06,3025,0.2,0.5,1.8,moncloa,1,2014
2014-01-05,3030,0.4,0.4,2.0,moncloa,1,2014
2014-01-04,3042,0.1,0.4,2.0,moncloa,1,2014
2014-01-03,3038,0.1,0.8,3.5,moncloa,1,2014
2014-01-02,3041,0.4,1.3,4.4,moncloa,1,2014
2014-01-01,3053,0.3,0.9,3.8,moncloa,1,2014
2013-01-12,3061,0.7,0.4,3.9,moncloa,1,2013
2013-01-11,3082,0.1,0.9,4.7,moncloa,1,2013
2013-01-10,3080,0.3,0.5,6.8,moncloa,1,2013
2013-01-09,3072,0.6,0.2,7.0,moncloa,1,2013
2013-01-08,3055,0.4,1.2,7.8,moncloa,1,2013
2013-01-07,3066,0.4,1.2,8.2,moncloa,1,2013
2013-01-06,3079,0.4,2.3,7.8,moncloa,1,2013
2013-01-05,3091,0.4,2.9,7.4,moncloa,1,2013
2013-01-04,3102,1.5,2.2,9.1,moncloa,1,2013
2013-01-03,3150,1.0,1.2,8.3,moncloa,1,2013
2013-01-02,3182,0.3,1.6,7.6,moncloa,1,2013
2013-01-01,3173,0.4,4.0,8.8,moncloa,1,2013
2012-01-12,3187,1.5,3.5,8.6,moncloa,1,2012
2012-01-11,3234,2.1,2.3,8.7,moncloa,1,2012
2012-01-10,3304,0.1,1.1,6.6,moncloa,1,2012
2012-01-09,3302,0.3,1.1,6.9,moncloa,1,2012
2012-01-08,3312,0.8,0.7,6.3,moncloa,1,2012
2012-01-07,3339,0.0,2.2,6.5,moncloa,1,2012
2012-01-06,3339,0.0,2.8,6.8,moncloa,1,2012
2012-01-05,3337,2.2,3.1,8.2,moncloa,1,2012
2012-01-04,3413,0.6,1.8,6.3,moncloa,1,2012
2012-01-03,3434,0.3,1.5,6.8,moncloa,1,2012
2023-01-06,2784,1.4,4.5,4.7,moratalaz,1,2023
2023-01-05,2744,2.1,3.8,3.2,moratalaz,1,2023
2023-01-04,2687,0.8,1.3,1.1,moratalaz,1,2023
2023-01-03,2665,0.8,0.2,3.8,moratalaz,1,2023
2023-01-02,2643,0.4,1.2,1.8,moratalaz,1,2023
2023-01-01,2654,0.6,0.7,3.6,moratalaz,1,2023
2022-01-12,2670,0.2,0.9,4.9,moratalaz,1,2022
2022-01-11,2675,0.1,0.9,6.5,moratalaz,1,2022
2022-01-10,2672,0.9,0.7,6.9,moratalaz,1,2022
2022-01-09,2695,0.1,1.4,4.9,moratalaz,1,2022
2022-01-08,2699,1.7,1.5,5.1,moratalaz,1,2022
2022-01-07,2653,0.2,0.2,2.9,moratalaz,1,2022
2022-01-06,2658,0.0,3.5,2.9,moratalaz,1,2022
2022-01-05,2659,0.0,2.4,4.1,moratalaz,1,2022
2022-01-04,2659,3.5,3.8,4.9,moratalaz,1,2022
2022-01-03,2568,1.1,0.9,0.2,moratalaz,1,2022
2022-01-02,2597,1.4,3.3,1.6,moratalaz,1,2022
2022-01-01,2561,0.6,2.4,0.5,moratalaz,1,2022
2021-01-12,2545,1.3,1.0,0.0,moratalaz,1,2021
2021-01-11,2513,0.5,2.1,0.6,moratalaz,1,2021
2021-01-10,2500,2.7,3.1,0.0,moratalaz,1,2021
2021-01-09,2570,0.1,0.5,3.8,moratalaz,1,2021
2021-01-08,2568,0.4,0.5,4.0,moratalaz,1,2021
2021-01-07,2579,0.2,1.8,3.2,moratalaz,1,2021
2021-01-06,2583,1.1,0.8,1.2,moratalaz,1,2021
2021-01-05,2554,0.8,0.1,0.4,moratalaz,1,2021
2021-01-04,2534,1.1,0.6,0.3,moratalaz,1,2021
2021-01-03,2564,0.3,0.7,3.0,moratalaz,1,2021
2021-01-02,2556,0.3,1.1,2.2,moratalaz,1,2021
2021-01-01,2549,0.1,2.0,2.0,moratalaz,1,2021
2020-01-12,2545,0.7,2.8,1.2,moratalaz,1,2020
2020-01-11,2528,1.2,2.3,1.1,moratalaz,1,2020
2020-01-10,2499,1.0,0.0,2.9,moratalaz,1,2020
2020-01-09,2475,0.2,3.1,5.4,moratalaz,1,2020
2020-01-08,2471,1.2,3.6,4.6,moratalaz,1,2020
2020-01-07,2500,2.1,1.7,4.2,moratalaz,1,2020
2020-01-06,2554,0.4,2.6,1.5,moratalaz,1,2020
2020-01-05,2564,0.8,2.5,2.1,moratalaz,1,2020
2020-01-04,2542,2.1,1.7,2.2,moratalaz,1,2020
2020-01-03,2490,0.4,1.0,0.2,moratalaz,1,2020
2020-01-02,2500,0.0,2.2,0.0,moratalaz,1,2020
2020-01-01,2500,0.6,2.9,0.7,moratalaz,1,2020
2019-01-12,2515,1.6,3.9,1.7,moratalaz,1,2019
2019-01-11,2557,0.6,1.3,3.7,moratalaz,1,2019
2019-01-10,2574,1.7,1.3,5.4,moratalaz,1,2019
2019-01-09,2617,1.0,1.0,8.3,moratalaz,1,2019
2019-01-08,2590,0.7,3.2,7.3,moratalaz,1,2019
2019-01-07,2608,0.6,4.8,10.6,moratalaz,1,2019
2019-01-06,2592,3.3,4.3,9.5,moratalaz,1,2019
2019-01-05,2510,0.9,0.4,6.0,moratalaz,1,2019
2019-01-04,2489,0.2,0.2,8.7,moratalaz,1,2019
2019-01-03,2484,0.6,0.5,11.6,moratalaz,1,2019
2019-01-02,2500,0.7,1.3,10.4,moratalaz,1,2019
2019-01-01,2483,0.4,1.7,8.4,moratalaz,1,2019
2018-01-12,2473,0.2,2.3,10.7,moratalaz,1,2018
2018-01-11,2467,1.0,2.2,14.5,moratalaz,1,2018
2018-01-10,2442,1.1,3.5,16.1,moratalaz,1,2018
2018-01-09,2416,0.1,2.1,17.5,moratalaz,1,2018
2018-01-08,2414,2.4,1.9,16.3,moratalaz,1,2018
2018-01-07,2358,0.4,3.0,10.2,moratalaz,1,2018
2018-01-06,2367,0.0,6.3,10.0,moratalaz,1,2018
2018-01-05,2368,3.4,4.6,14.8,moratalaz,1,2018
2018-01-04,2290,2.8,0.1,14.1,moratalaz,1,2018
2018-01-03,2226,1.6,0.3,13.0,moratalaz,1,2018
2018-01-02,2264,1.2,5.1,12.8,moratalaz,1,2018
2018-01-01,2292,2.6,8.9,13.8,moratalaz,1,2018
2017-01-12,2234,3.7,8.7,8.8,moratalaz,1,2017
2017-01-11,2155,2.4,3.8,4.6,moratalaz,1,2017
2017-01-10,2104,2.3,1.7,5.1,moratalaz,1,2017
2017-01-09,2056,1.0,4.5,3.4,moratalaz,1,2017
2017-01-08,2076,3.0,0.7,4.3,moratalaz,1,2017
2017-01-07,2140,0.6,6.7,8.8,moratalaz,1,2017
2017-01-06,2152,4.4,9.3,8.0,moratalaz,1,2017
2017-01-05,2062,2.8,2.8,3.6,moratalaz,1,2017
2017-01-04,2007,1.9,0.4,3.5,moratalaz,1,2017
2017-01-03,1970,1.8,4.1,2.7,moratalaz,1,2017
2017-01-02,2007,0.4,2.5,4.8,moratalaz,1,2017
2017-01-01,2014,1.9,0.6,2.4,moratalaz,1,2017
2016-01-12,2054,0.3,3.3,6.4,moratalaz,1,2016
2016-01-11,2059,2.8,3.4,5.6,moratalaz,1,2016
2016-01-10,2003,0.8,1.8,2.7,moratalaz,1,2016
2016-01-09,1988,0.2,0.3,3.1,moratalaz,1,2016
2016-01-08,1991,1.1,0.0,4.3,moratalaz,1,2016
2016-01-07,1968,1.3,1.5,2.7,moratalaz,1,2016
2016-01-06,1993,0.1,3.9,4.1,moratalaz,1,2016
2016-01-05,1991,2.7,4.0,4.0,moratalaz,1,2016
2016-01-04,1940,1.1,1.4,0.1,moratalaz,1,2016
2016-01-03,1919,0.2,0.6,0.2,moratalaz,1,2016
2016-01-02,1915,2.6,1.8,1.1,moratalaz,1,2016
2016-01-01,1967,1.9,0.8,2.1,moratalaz,1,2016
2015-01-12,1930,1.0,0.1,0.2,moratalaz,1,2015
2015-01-11,1950,0.0,2.2,1.3,moratalaz,1,2015
2015-01-10,1950,1.1,1.8,0.9,moratalaz,1,2015
2015-01-09,1928,1.1,0.7,2.6,moratalaz,1,2015
2015-01-08,1908,0.4,0.3,0.3,moratalaz,1,2015
2015-01-07,1916,0.1,1.4,0.5,moratalaz,1,2015
2015-01-06,1915,0.0,0.4,0.6,moratalaz,1,2015
2015-01-05,1914,1.4,1.2,3.3,moratalaz,1,2015
2015-01-04,1942,1.1,0.9,1.4,moratalaz,1,2015
2015-01-03,1922,0.7,0.3,1.3,moratalaz,1,2015
2015-01-02,1937,0.6,0.6,0.8,moratalaz,1,2015
2015-01-01,1926,0.1,0.4,1.2,moratalaz,1,2015
2014-01-12,1927,0.1,2.7,0.2,moratalaz,1,2014
2014-01-11,1925,0.4,1.2,2.3,moratalaz,1,2014
2014-01-10,1933,2.4,1.4,3.2,moratalaz,1,2014
2014-01-09,1980,4.1,2.8,4.4,moratalaz,1,2014
2014-01-08,1901,0.3,4.0,0.4,moratalaz,1,2014
2014-01-07,1907,1.0,3.3,4.8,moratalaz,1,2014
2014-01-06,1927,2.7,1.1,3.8,moratalaz,1,2014
2014-01-05,1980,0.5,3.0,1.6,moratalaz,1,2014
2014-01-04,1971,1.2,3.6,1.0,moratalaz,1,2014
2014-01-03,1948,1.3,1.3,2.7,moratalaz,1,2014
2014-01-02,1922,1.0,2.2,3.3,moratalaz,1,2014
2014-01-01,1902,1.1,1.6,5.0,moratalaz,1,2014
2013-01-12,1923,2.2,1.4,6.1,moratalaz,1,2013
2013-01-11,1881,0.4,1.5,9.5,moratalaz,1,2013
2013-01-10,1873,1.2,6.4,12.1,moratalaz,1,2013
2013-01-09,1896,0.7,5.3,11.0,moratalaz,1,2013
2013-01-08,1909,4.6,5.1,11.0,moratalaz,1,2013
2013-01-07,2002,0.0,0.6,8.8,moratalaz,1,2013
2013-01-06,2002,0.5,0.0,10.6,moratalaz,1,2013
2013-01-05,2012,1.1,1.3,10.7,moratalaz,1,2013
2013-01-04,1991,0.6,0.5,11.7,moratalaz,1,2013
2013-01-03,2002,0.8,2.2,13.2,moratalaz,1,2013
2013-01-02,1987,0.7,4.4,14.1,moratalaz,1,2013
2013-01-01,2002,2.2,6.0,13.8,moratalaz,1,2013
2012-01-12,2047,1.5,3.9,10.7,moratalaz,1,2012
2012-01-11,2079,2.4,3.1,11.5,moratalaz,1,2012
2012-01-10,2131,0.0,3.0,10.0,moratalaz,1,2012
2012-01-09,2131,0.7,4.9,12.1,moratalaz,1,2012
2012-01-08,2145,2.3,4.8,13.6,moratalaz,1,2012
2012-01-07,2196,2.0,2.6,12.2,moratalaz,1,2012
2012-01-06,2240,0.6,2.9,10.4,moratalaz,1,2012
2012-01-05,2254,0.0,2.6,11.4,moratalaz,1,2012
2012-01-04,2255,2.2,2.8,12.2,moratalaz,1,2012
2012-01-03,2307,0.3,0.6,12.1,moratalaz,1,2012
2023-01-06,2182,0.5,3.9,5.4,puente_vallecas,1,2023
2023-01-05,2172,1.7,3.1,7.6,puente_vallecas,1,2023
2023-01-04,2136,1.7,1.1,7.4,puente_vallecas,1,2023
2023-01-03,2100,0.3,0.9,7.7,puente_vallecas,1,2023
2023-01-02,2107,0.2,0.7,8.6,puente_vallecas,1,2023
2023-01-01,2112,0.4,0.9,8.8,puente_vallecas,1,2023
2022-01-12,2120,0.1,1.3,10.0,puente_vallecas,1,2022
2022-01-11,2123,0.3,1.0,10.4,puente_vallecas,1,2022
2022-01-10,2130,0.8,0.6,10.9,puente_vallecas,1,2022
2022-01-09,2148,0.2,3.7,11.8,puente_vallecas,1,2022
2022-01-08,2144,1.3,6.2,12.1,puente_vallecas,1,2022
2022-01-07,2117,2.2,6.5,10.8,puente_vallecas,1,2022
2022-01-06,2071,2.6,6.2,7.8,puente_vallecas,1,2022
2022-01-05,2019,1.5,4.0,5.8,puente_vallecas,1,2022
2022-01-04,1988,2.0,2.4,5.9,puente_vallecas,1,2022
2022-01-03,1950,0.5,1.2,4.3,puente_vallecas,1,2022
2022-01-02,1941,0.0,1.0,3.5,puente_vallecas,1,2022
2022-01-01,1941,0.7,1.0,4.2,puente_vallecas,1,2022
2021-01-12,1928,0.3,0.3,2.7,puente_vallecas,1,2021
2021-01-11,1923,0.1,0.6,2.3,puente_vallecas,1,2021
2021-01-10,1921,0.0,0.5,1.7,puente_vallecas,1,2021
2021-01-09,1922,0.5,0.1,1.7,puente_vallecas,1,2021
2021-01-08,1912,0.0,0.2,0.9,puente_vallecas,1,2021
2021-01-07,1911,0.5,1.8,0.1,puente_vallecas,1,2021
2021-01-06,1921,0.6,2.7,0.2,puente_vallecas,1,2021
2021-01-05,1909,1.7,1.8,1.8,puente_vallecas,1,2021
2021-01-04,1877,0.4,0.7,2.9,puente_vallecas,1,2021
2021-01-03,1869,0.3,0.4,3.6,puente_vallecas,1,2021
2021-01-02,1875,0.6,0.2,3.5,puente_vallecas,1,2021
2021-01-01,1863,0.8,1.4,4.5,puente_vallecas,1,2021
2020-01-12,1877,0.1,0.6,4.8,puente_vallecas,1,2020
2020-01-11,1879,0.6,0.8,4.8,puente_vallecas,1,2020
2020-01-10,1890,0.0,1.0,4.0,puente_vallecas,1,2020
2020-01-09,1890,0.2,1.8,3.1,puente_vallecas,1,2020
2020-01-08,1894,0.8,2.6,1.6,puente_vallecas,1,2020
2020-01-07,1909,0.8,1.2,0.6,puente_vallecas,1,2020
2020-01-06,1925,1.0,0.7,0.7,puente_vallecas,1,2020
2020-01-05,1944,0.6,0.0,1.6,puente_vallecas,1,2020
2020-01-04,1932,0.3,0.9,2.0,puente_vallecas,1,2020
2020-01-03,1939,0.2,1.6,2.9,puente_vallecas,1,2020
2020-01-02,1944,0.4,1.6,3.3,puente_vallecas,1,2020
2020-01-01,1951,1.1,0.9,3.9,puente_vallecas,1,2020
2019-01-12,1971,0.2,1.1,6.7,puente_vallecas,1,2019
2019-01-11,1975,0.3,2.6,7.8,puente_vallecas,1,2019
2019-01-10,1968,1.0,2.5,8.3,puente_vallecas,1,2019
2019-01-09,1949,1.2,1.9,8.3,puente_vallecas,1,2019
2019-01-08,1925,0.3,0.7,6.9,puente_vallecas,1,2019
2019-01-07,1919,0.4,1.3,7.5,puente_vallecas,1,2019
2019-01-06,1912,0.0,1.4,9.8,puente_vallecas,1,2019
2019-01-05,1913,1.0,1.6,11.1,puente_vallecas,1,2019
2019-01-04,1894,0.5,0.9,12.9,puente_vallecas,1,2019
2019-01-03,1885,0.1,2.0,15.5,puente_vallecas,1,2019
2019-01-02,1882,0.3,2.8,18.5,puente_vallecas,1,2019
2019-01-01,1876,1.5,3.3,22.2,puente_vallecas,1,2019
2018-01-12,1848,0.9,2.7,22.7,puente_vallecas,1,2018
2018-01-11,1831,0.8,1.6,21.0,puente_vallecas,1,2018
2018-01-10,1817,0.9,1.8,19.4,puente_vallecas,1,2018
2018-01-09,1800,0.1,3.4,21.2,puente_vallecas,1,2018
2018-01-08,1802,1.0,4.7,22.4,puente_vallecas,1,2018
2018-01-07,1785,2.5,6.4,22.2,puente_vallecas,1,2018
2018-01-06,1741,1.1,6.7,21.2,puente_vallecas,1,2018
2018-01-05,1722,2.6,8.4,21.2,puente_vallecas,1,2018
2018-01-04,1678,2.8,9.2,22.1,puente_vallecas,1,2018
2018-01-03,1633,2.8,8.4,19.1,puente_vallecas,1,2018
2018-01-02,1589,3.4,5.0,14.2,puente_vallecas,1,2018
2018-01-01,1536,1.9,1.0,12.6,puente_vallecas,1,2018
2017-01-12,1507,0.4,1.4,11.3,puente_vallecas,1,2017
2017-01-11,1513,0.5,2.8,11.6,puente_vallecas,1,2017
2017-01-10,1521,2.4,4.2,10.5,puente_vallecas,1,2017
2017-01-09,1485,0.9,3.4,9.1,puente_vallecas,1,2017
2017-01-08,1472,0.8,3.7,9.2,puente_vallecas,1,2017
2017-01-07,1460,1.6,6.2,8.4,puente_vallecas,1,2017
2017-01-06,1436,1.2,4.8,6.0,puente_vallecas,1,2017
2017-01-05,1420,3.3,2.0,6.0,puente_vallecas,1,2017
2017-01-04,1375,0.2,0.8,2.5,puente_vallecas,1,2017
2017-01-03,1371,1.5,1.3,1.1,puente_vallecas,1,2017
2017-01-02,1392,2.0,2.6,1.8,puente_vallecas,1,2017
2017-01-01,1364,0.8,1.0,0.5,puente_vallecas,1,2017
2016-01-12,1353,0.2,0.6,1.4,puente_vallecas,1,2016
2016-01-11,1356,1.6,0.6,1.1,puente_vallecas,1,2016
2016-01-10,1377,1.2,2.3,1.2,puente_vallecas,1,2016
2016-01-09,1361,1.0,0.4,0.7,puente_vallecas,1,2016
2016-01-08,1348,0.1,0.6,1.3,puente_vallecas,1,2016
2016-01-07,1346,0.7,0.4,4.1,puente_vallecas,1,2016
2016-01-06,1355,1.2,0.1,4.8,puente_vallecas,1,2016
2016-01-05,1340,0.1,2.0,2.7,puente_vallecas,1,2016
2016-01-04,1341,1.1,1.1,1.3,puente_vallecas,1,2016
2016-01-03,1356,0.8,1.7,3.6,puente_vallecas,1,2016
2016-01-02,1367,0.8,2.0,3.0,puente_vallecas,1,2016
2016-01-01,1357,1.7,0.3,0.8,puente_vallecas,1,2016
2015-01-12,1334,0.5,1.3,1.2,puente_vallecas,1,2015
2015-01-11,1341,1.5,0.7,1.2,puente_vallecas,1,2015
2015-01-10,1360,0.6,5.2,2.3,puente_vallecas,1,2015
2015-01-09,1352,1.5,4.5,3.3,puente_vallecas,1,2015
2015-01-08,1331,3.0,2.1,3.5,puente_vallecas,1,2015
2015-01-07,1293,0.0,2.4,4.9,puente_vallecas,1,2015
2015-01-06,1293,0.9,1.2,5.2,puente_vallecas,1,2015
2015-01-05,1304,1.5,1.7,8.1,puente_vallecas,1,2015
2015-01-04,1325,1.2,1.6,5.4,puente_vallecas,1,2015
2015-01-03,1309,1.4,3.1,9.2,puente_vallecas,1,2015
2015-01-02,1328,1.4,2.1,10.6,puente_vallecas,1,2015
2015-01-01,1347,0.3,3.3,7.9,puente_vallecas,1,2015
2014-01-12,1351,0.4,3.4,8.1,puente_vallecas,1,2014
2014-01-11,1356,2.6,1.6,8.0,puente_vallecas,1,2014
2014-01-10,1392,0.4,2.4,8.0,puente_vallecas,1,2014
2014-01-09,1398,1.4,2.5,8.3,puente_vallecas,1,2014
2014-01-08,1379,1.5,2.8,6.5,puente_vallecas,1,2014
2014-01-07,1359,0.4,3.0,10.4,puente_vallecas,1,2014
2014-01-06,1364,3.9,5.3,10.5,puente_vallecas,1,2014
2014-01-05,1419,1.3,4.4,7.3,puente_vallecas,1,2014
2014-01-04,1401,2.8,4.2,7.7,puente_vallecas,1,2014
2014-01-03,1441,2.9,1.9,5.8,puente_vallecas,1,2014
2014-01-02,1484,1.6,0.7,2.8,puente_vallecas,1,2014
2014-01-01,1462,0.5,3.4,5.8,puente_vallecas,1,2014
2013-01-12,1470,0.3,3.6,6.7,puente_vallecas,1,2013
2013-01-11,1474,2.6,0.1,9.4,puente_vallecas,1,2013
2013-01-10,1513,0.8,0.2,8.5,puente_vallecas,1,2013
2013-01-09,1525,3.4,0.0,9.4,puente_vallecas,1,2013
2013-01-08,1475,2.7,3.6,12.9,puente_vallecas,1,2013
2013-01-07,1516,0.5,0.1,12.6,puente_vallecas,1,2013
2013-01-06,1524,0.4,0.4,14.3,puente_vallecas,1,2013
2013-01-05,1531,0.9,0.2,16.4,puente_vallecas,1,2013
2013-01-04,1517,0.9,2.2,18.2,puente_vallecas,1,2013
2013-01-03,1531,0.2,2.9,18.8,puente_vallecas,1,2013
2013-01-02,1527,1.5,6.1,19.1,puente_vallecas,1,2013
2013-01-01,1551,1.6,6.1,18.4,puente_vallecas,1,2013
2012-01-12,1576,3.2,6.3,17.7,puente_vallecas,1,2012
2012-01-11,1627,1.5,4.0,18.2,puente_vallecas,1,2012
2012-01-10,1652,1.8,4.8,18.9,puente_vallecas,1,2012
2012-01-09,1682,0.7,5.4,17.8,puente_vallecas,1,2012
2012-01-08,1694,2.4,7.5,18.4,puente_vallecas,1,2012
2012-01-07,1736,2.4,6.4,18.5,puente_vallecas,1,2012
2012-01-06,1779,2.9,5.7,17.8,puente_vallecas,1,2012
2012-01-05,1831,1.2,3.1,16.4,puente_vallecas,1,2012
2012-01-04,1854,1.7,2.4,16.4,puente_vallecas,1,2012
2012-01-03,1886,0.2,1.5,17.6,puente_vallecas,1,2012
2023-01-06,5061,1.3,2.5,3.7,retiro,1,2023
2023-01-05,4998,1.8,0.6,1.4,retiro,1,2023
2023-01-04,4908,0.6,1.8,0.9,retiro,1,2023
2023-01-03,4936,0.7,1.3,2.6,retiro,1,2023
2023-01-02,4970,0.6,0.6,5.0,retiro,1,2023
2023-01-01,5000,0.1,0.0,7.7,retiro,1,2023
